artist_id,artist_name,artist_popularity,artist_genres,artist_followers
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,89,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",23948655
6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,66,['etherpop'],1309947
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,87,"['hip pop', 'pop', 'queens hip hop', 'rap']",28171013
3w6NsYwesEyDyr8Ep0yvIr,Marley Young,20,['kansas city hip hop'],2093
5aHKxMwIrPVwy4m6FTOiXK,Nivel Codiciado,64,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",605074
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,74,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",5878162
4wYKdGFKLGhPYUTfiafYm6,The Fletch,5,[],6
2IMZYfNi21MGqxopj9fWx8,Rels B,82,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']",5120611
3ZHU5AKrUmIPnCFfr82QER,1nonly,72,['aesthetic rap'],800821
4b3DUSYA69Wfn0AmgD0Zaj,Montana99,60,['sped up'],25677
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,64,"['chamber pop', 'folk', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'singer-songwriter', 'stomp and holler']",1276689
3gGUMEwIX6XodWsYEvKSal,YBN Nahmir,64,"['alabama rap', 'rap', 'trap', 'vapor trap']",2975389
5kkVPwCLmdkqaSQpptZtXj,Kingpin Skinny Pimp,62,"['crunk', 'memphis hip hop', 'phonk']",51505
26cMerAxjx9GedFt0lMDjm,Bella Poarch,65,['modern alternative pop'],1045441
39af15p0feaAOdL9DTRj3m,JT,56,[],11185
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,86,"['pop', 'r&b en espanol']",7247235
579LsvZcRVKtToYjS0tkKz,Big Scarr,65,['memphis hip hop'],325888
1kmyK4B8GpPz1nHI2MvOSO,ANH,40,[],5112
1Ud8vW7qmJ1eQpLUFJfne7,Tes X,24,[],4046
6Gz2lQkwncPMYpcfuMMvDg,Dominik,21,[],44
0elWFr7TW8piilVRYJUe4P,Natanael Cano,87,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",6736057
1Do4bSzfUl0KWL9r1fITu0,Yoon Mirae,56,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']",281690
5wbYyVxcU8ALnE6GVbhuXK,Thf Zoo,36,[],2719
2Hm8pRagdhRNFBbCiGaJEI,chief wuk,43,[],1335
3pFSlKAoVnaEycgIcPDctw,Chakra Efendi,51,['chakra'],4765
2qB0DlFsQOpNh0bdMCJLwr,yvngxchris,59,"['aesthetic rap', 'bedroom r&b', 'plugg']",337243
5qRbfEf4Ooo19aRXKQzvUV,Navy Blue,50,"['alternative hip hop', 'chill abstract hip hop', 'drumless hip hop', 'jazz rap']",59448
2FEdyVgGMSclOsYJ4wAQUY,Public Library Commute,51,['bedroom soul'],36227
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,74,"['australian pop', 'pop', 'viral pop']",7613756
3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,75,['modern country pop'],485023
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,72,"['contemporary country', 'country', 'country pop']",2289789
1URnnhqYAYcrqrcwql10ft,21 Savage,91,"['atl hip hop', 'hip hop', 'rap', 'trap']",13656107
7kjqkL4lIUyxO4HLzpRYo9,99zed,56,['dark trap'],17536
2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,65,"['pop rap', 'rap', 'trap']",1439806
3KV3p5EY4AvKxOlhGHORLg,Jeremih,74,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",6317779
5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,72,"['reggaeton', 'trap latino', 'urbano latino']",4726797
0pePYDrJGk8gqMRbXrLJC8,Luis R Conriquez,83,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",2773334
0JSCWkJNFGt7o4YbYcplQ7,slater,60,[],8138
57nPqD7z62gDdq37US9XJR,Arcane,71,[],155372
0snouHYzOWSgxRBYMQsa3H,Hensonn,69,"['drift phonk', 'ukrainian phonk']",132660
2vjeuQwzSP5ErC1S41gONX,CHANMINA,62,"['j-rap', 'josei rap']",598692
5YlfEcVGygV1M3jH9GxkU7,Doodie Lo,55,[],40706
3Nrfpe0tUJi4K4DXYWgMUX,BTS,90,"['k-pop', 'k-pop boy group', 'pop']",64792884
7BA072InWOjB1X7MZGOloy,Soldier Kidd,53,['florida rap'],169277
2aXiJJHJei5BmCykxI37y0,Gladys Knight,53,"['disco', 'motown', 'quiet storm']",186654
5TcnuUD5MHBfd1cO4kweWD,Alex Favela,53,['corrido'],8450
3ApUX1o6oSz321MMECyIYd,Quinn XCII,68,['indie pop rap'],760472
3iMzbvXlgNUpoFccD60bvr,Prezioso,67,['italo dance'],99001
1nf0nRF0W4ybnJdda00pKY,The Swon Brothers,32,"['classic oklahoma country', 'contemporary country', 'modern country rock']",41845
0LWHFUzXPTl9BDdJHDE001,hoshie star,59,"['pink noise', 'scenecore']",46576
0wY47YCvX77JNM44SWZ3WO,C3,28,[],229
4HgF4KnohByNElYid7iCNb,Bobby V.,59,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",904766
3ycxRkcZ67ALN3GQJ57Vig,Masego,70,"['alternative r&b', 'indie soul']",1163935
0F58iilfZWiLrxyhsVOdQV,Tiffany Hudson,53,[],3295
77kULmXAQ6vWer7IIHdGzI,Jordan Davis,75,"['contemporary country', 'country road']",901336
6ElqtIfQsAkEYypgfJIjeK,DannyLux,72,['sad sierreno'],881175
4ETSs924pXMzjIeD6E9b4u,Surfaces,69,['bedroom soul'],893265
78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,81,[],2049833
5Wg2b4Mp42gicxEeDNawf7,A7S,69,"['pop dance', 'scandipop', 'uk dance']",47771
2ZKzqJz3pPfWKVRgz9b39j,Ilsey,48,[],3601
5Pr8c5tFEnvRsDiLddXCe0,Ju Banga,17,[],12
6s22t5Y3prQHyaHWUN1R1C,AJR,74,['pov: indie'],2900338
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,87,"['dance pop', 'pop', 'uk pop']",39774156
4jwROPSUkTkohLCRiyjiZZ,DESTIN CONRAD,60,"['alternative r&b', 'indie r&b']",72437
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,86,"['melodic rap', 'philly rap', 'rage rap', 'rap']",15074615
4TvhRzxIL1le2PWCeUqxQw,The Blessed Madonna,64,[],42399
3XxNRirzbjfLdDli06zMaB,Eyedress,72,['noise pop'],1225253
0knGpCTbmG4ctl1wzYRZs4,Dijon,59,['bedroom soul'],289896
07VEWoJqUqui0E5o0AiuX0,Vuugi P,14,[],2
3R6Kbe18UcjsGkBGWElC51,Los Austeros De Durango,56,"['corrido', 'norteno', 'tololoche']",436100
36lCD1wpgG2iZFY57owCNi,Bleed The Wicked Menace,56,[],9588
4uUHXzdIW2IXKy362FjGMB,Phlaque The Grimstress,15,[],35
0avMDS4HyoCEP6RqZJWpY2,Ethel Cain,63,"['indie pop', 'modern dream pop']",240011
3ptY5WTxu77JpAQQnHyxEl,Yandar & Yostin,60,"['reggaeton', 'reggaeton colombiano']",143018
6Iz3eq2aQGFf7TbGT2iahL,Gabby Barrett,63,['contemporary country'],267837
4frXpPxQQZwbCu3eTGnZEw,Thundercat,74,"['afrofuturism', 'indie soul']",1111624
3ROTuxpbVooOYY7OanW7No,X-Raided,41,"['g funk', 'hyphy', 'sacramento hip hop']",114449
09XX4vGibhdivyKlxP8MRf,Slimelife Shawty,45,"['atl trap', 'memphis hip hop']",81334
1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,74,"['baton rouge rap', 'rap', 'trap']",5821090
5QdEbQJ3ylBnc3gsIASAT5,G Herbo,71,"['chicago drill', 'chicago rap', 'drill', 'rap', 'trap']",1799986
5PxCTrv3Y1xVACfngpt7D2,Lostboycrow,53,"['indie poptimism', 'indietronica']",145321
5UIl2yxuQbC2rU8m9pN8mD,Mumu Fresh,35,['high vibe'],17630
1pgDilWYDWLoOgGjf1iHNu,Zion,74,"['reggaeton', 'urbano latino']",3676048
3vDpQbGnzRbRVirXlfQagB,Sturgill Simpson,66,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']",733714
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,80,"['modern rock', 'pop', 'pov: indie', 'rock']",23625207
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,79,"['dance pop', 'pop']",11823081
4r6joVLgbTD7M07z1KIooA,Everywhere Brown Noise,55,[],240
5hhgghBFkLDdMn93GW4x3I,OG Parker,55,[],20293
0A0FS04o6zMoto8OKPsDwY,YG,75,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3086319
4ntfGY98LWEncjHnw0XBaj,Dino BTW,28,['trap queen'],7928
6oMuImdp5ZcFhWP0ESe6mG,Migos,77,"['atl hip hop', 'hip hop', 'rap', 'trap']",13162674
5nwjcZ87CGNRiO98nFKdOD,Taron Egerton,62,['hollywood'],108516
3TyeX0lk4B7k56ukfzEE0z,Tenille Townes,53,"['alberta country', 'contemporary country', 'country pop']",138694
1l39BupEDqsioWGVDXluVG,FL Dusa,49,[],7256
4nXOZlYoAD67hF9aUEncMY,Pouya,70,"['aesthetic rap', 'cloud rap', 'dark trap', 'miami hip hop', 'underground hip hop']",1035700
1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,86,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",5524986
1bhZt10yZVCJfp3HaNxJv8,Riovaz,62,['bedroom r&b'],161768
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,"['art pop', 'electropop', 'pop']",80496143
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,82,"['melodic rap', 'rap', 'trap']",7396367
3HFWqhd60hrJB8fpyjrTLu,Lloyd Vaan,49,[],4677
77gMBvQ2frbQAPyCeoYGm7,Lakeyah,54,[],140068
3HqSLMAZ3g3d5poNaI7GOU,IU,75,"['k-pop', 'pop']",7969023
6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,67,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",1277970
4q3ewBCX7sLwd24euuV69X,Bad Bunny,97,"['reggaeton', 'trap latino', 'urbano latino']",69078068
7qj3R7pI5z0H1AxH5X4oK8,Streaming Waves,51,['ocean'],434
77ziqFxp5gaInVrF2lj4ht,Sech,81,"['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']",11670363
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,83,"['classic oklahoma country', 'modern country pop']",1425734
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,88,"['chicago rap', 'melodic rap', 'rap']",29069416
2B8ofgf0e96eyGnXfYNtST,Dormir Dan,49,['rain'],99
53xeKWbSRuGgTxViJTAZKC,Sideshow,47,"['chill abstract hip hop', 'experimental hip hop']",13596
550PiaxNneb0AaqPp7sWWS,Three Peels,57,['white noise'],37
2kWeFaiHBskk8oqky3KHcR,Nikki Lane,49,"['alternative country', 'new americana', 'outlaw country']",65703
4oVcSA60yk5jowh3pDMcR9,Kiddo A.I.,35,[],776
0UntV1Bw2hk3fbRrm9eMP6,B.I,61,['k-pop'],646582
0IF46mUS8NXjgHabxk2MCM,Kelis,63,"['dance pop', 'hip pop', 'neo soul', 'urban contemporary']",559527
7kplJl06UmldxLKseURAYi,Warren Zeiders,66,['modern country pop'],381719
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,64,"['contemporary country', 'country', 'country road', 'modern country rock']",902370
1RryIbDjpwt00AKkSpCGvP,PJ Harding,52,['australian singer-songwriter'],17607
56gMovAlFdnmrDk2BcfUlJ,Rx Papi,54,['plugg'],40774
5yw4tA8D5uG7tT3NaDvq10,Stellar,65,['social media pop'],437018
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,87,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",37187524
7EWU4FhUJM1sZQgQKdENeT,Hopsin,61,['conscious hip hop'],2425436
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,71,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",7053574
34MOUjKckIlnFA01P0Vxeo,Scott Redmond,53,[],288
14uo609t1MvRGZcskySt9R,SXMPRA,68,['drift phonk'],163235
7srh14kswDlgTIIK4SKdSf,Memo600,43,['chicago drill'],24372
3ZMur3elMyOs248ah86NRk,Mach-Hommy,54,"['alternative hip hop', 'boom bap', 'chill abstract hip hop', 'drumless hip hop', 'new jersey rap', 'psychedelic hip hop']",88742
6AgTAQt8XS6jRWi4sX7w49,Polo G,83,"['chicago rap', 'rap']",9530099
6y8XlgIV8BLlIg1tT1R10i,Old Dominion,71,"['contemporary country', 'country', 'country road', 'modern country rock']",1352938
4SfGzWmeoNPKIOmiyc7Pav,Flatland Cavalry,64,"['classic texas country', 'red dirt']",166201
0QWrMNukfcVOmgEU0FEDyD,Jacob Collier,58,['uk alternative pop'],628687
2KEqzdPS7M5YwGmiuPTdr5,Rina Sawayama,64,"['art pop', 'electropop', 'indie pop']",914201
3l0CmX0FuQjFxr8SK7Vqag,Clairo,76,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",3879053
581C5Qwl87TskfBEzuoisu,Cafuné,67,"['brooklyn indie', 'sped up']",161291
6ipASreqbHk6a7aR2xo9BW,The Noisy Outdoors,53,"['rain', 'white noise']",87
7FsRH5bw8iWpSbMX1G7xf1,Joan Sebastian,77,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera']",8575089
08Ld63UgKrJ0nZnCkzHtzc,Project Pat,69,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']",734646
6PjDCeZZmEgmlenl4Bf5Pr,Fancy Feelings,40,[],1181
2LFbgsbEhfilNpQYW7mied,Shane & Shane,63,"['ccm', 'christian alternative rock', 'christian music', 'roots worship', 'worship']",369837
51XrH5fQP2oIQynuKxSWcW,Sky Rompiendo,65,['urbano latino'],55129
2NdeV5rLm47xAvogXrYhJX,Ciara,71,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",6145004
0c173mlxpT3dSFRgMO8XPh,Big Sean,77,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",10834680
1tfhFc2Y8iplDKCteuXjCY,El Cherry Scom,58,['dembow'],244164
6PH3FLQAxtqYy46Zv08bpV,Ivan Cornejo,76,['sad sierreno'],1262882
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,70,"['ccm', 'christian alternative rock', 'christian music']",2396347
14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,80,"['reggaeton', 'trap latino', 'urbano latino']",3992697
1tELKM5wjfv7SlSNgVOdAq,Adam Buxton,39,[],3357
26VFTg2z8YR0cCuwLzESi2,Halsey,82,"['electropop', 'etherpop', 'indie poptimism', 'pop']",20140939
4GGfAshSkqoxpZdoaHm7ky,ERNEST,69,['modern country pop'],74786
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,82,"['k-pop', 'k-pop boy group']",9163354
5schNIzWdI9gJ1QRK8SBnc,Ben Howard,65,"['british singer-songwriter', 'folk-pop']",1984713
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,66,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",4238232
0lEvPwrWS9883d0jQ4SkA7,King Blitz,29,[],3765
7arQA31aZVS8yS6zUveWzb,CJ,63,['nyc rap'],220244
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,72,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4490625
1bqxdqvUtPWZri43cKHac8,MAX,69,['viral pop'],811437
7DBeFeXHrHygx9GcJueqzB,Dolly White,29,[],1002
2p1fiYHYiXz9qi0JJyxBzN,Skepta,73,"['birmingham grime', 'grime', 'instrumental grime', 'uk hip hop']",1109814
6zA19zdA3bkCzHnAfcwFag,Distantic,51,['rain'],124
5mgqYTU6dhKlEdi7DOy4uU,Alberto Stylee,50,['reggaeton'],372833
2kCO8LXN1usaOPL3iEE28I,Tai Verdes,68,['modern indie pop'],738188
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,77,['pop'],5090871
3dnNuI5EU8TEdiAT73kj27,JessB,35,['nz hip hop'],11810
6ykgQbKcZFy5qoKBU4YiWj,Dougie B,60,['bronx drill'],106577
7EszqxcvN7hWVUJCdWaBku,Chapo,17,[],22
5WC6EbIrTO76x30w5LtzS6,Lily Meola,54,[],104128
0Q8NcsJwoCbZOHHW63su5S,Mora,83,"['trap latino', 'urbano latino']",1845289
6BH1xcDkwbbyrLMUKECsW1,Toosii,72,['north carolina hip hop'],1064052
26dSoYclwsYLMAKD3tpOr4,Britney Spears,80,"['dance pop', 'pop']",12270708
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,72,"['alt z', 'pop']",1146730
59wfkuBoNyhDMQGCljbUbA,Diddy,73,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",1469512
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,83,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",8101434
4wLAjfeqAsV66AocWNcowA,Buju Banton,57,"['dancehall', 'reggae fusion']",543812
7dGJo4pcD2V6oG8kP0tJRR,Eminem,91,"['detroit hip hop', 'hip hop', 'rap']",70544844
5L1lO4eRHmJ7a0Q6csE5cT,LISA,75,['k-pop'],4456263
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,88,"['modern rock', 'pop', 'rock']",47702556
0nk8VCkEQRQfvd6xoknxfo,Navé Monjo,35,[],2373
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,75,['pop'],4897963
6QmSTo72BYMATkQVOV1axD,Kaitlin Butts,52,"['classic texas country', 'red dirt', 'texas country']",28698
5gSDCsyiVBWWpLyky7xzOf,Bee Eyes,23,[],109
2dIgFjalVxs4ThymZ67YCE,Stray Kids,82,"['k-pop', 'k-pop boy group', 'pop']",11213374
1muzcpVFKmKSrT7rVNAwBB,late night drive home,55,['pov: indie'],91875
1bqJuNMz1iBqWo9B0BdIiM,FN DaDealer,38,['atl trap'],13624
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,60,"['cali rap', 'melodic rap']",509609
2f6hqWBFjqS1EUHMS1JOFB,Unfoonk,34,['atl trap'],12966
3Kb7e8b1tSd7TLa3cy7HUV,DigBar,54,['meme'],57655
4sb7rZNN93BSS6Gqgepo4v,Too $hort,64,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']",1419115
5tQMB0cuNXdCtzovGt55uD,LUCKI,74,['plugg'],458301
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",88,"['hip hop', 'rap']",11455089
61GrWHOtJOXpqQjibezT8i,HVN,37,['rage rap'],8011
1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,66,"['contemporary country', 'country', 'country dawn', 'country road']",595633
2S2mt1DiA4QKdKvtqwxrbB,Jackboy,55,"['florida rap', 'memphis hip hop']",452036
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,83,"['piano rock', 'pop']",15552404
1Zkxm1dM3HI3QkTmxUEVQA,Los Gemelos De Sinaloa,68,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",477462
49tQo2QULno7gxHutgccqF,LANY,73,['la pop'],5483058
5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,66,"['hollywood', 'movie tunes']",39378
2hVWBpjLW4Q7fboYz2pVYK,Moliy,61,['ghanaian alternative'],14067
4FlG0V0jhLO4qGpayFOphj,EST Gee,69,"['kentucky hip hop', 'memphis hip hop']",400434
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,85,"['pop', 'post-teen pop']",42268639
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,78,"['k-pop', 'k-pop boy group']",7970912
0u6GtibW46tFX7koQ6uNJZ,Topic,74,"['german dance', 'pop dance', 'pop edm', 'tropical house', 'uk dance']",207654
4ET82ZtSfAK4utfjDauImD,Black Gryph0n,61,['otacore'],90170
0dvFTsuG02c4cRbcSQ8zE6,Yak Gotti,47,['atl trap'],36300
3qBKjEOanahMxlRojwCzhI,Zacari,67,[],86802
6qxpnaukVayrQn6ViNvu9I,BigXthaPlug,67,[],111781
1ybINI1qPiFbwDXamRtwxD,Smino,69,['alternative r&b'],797897
4BYxqVkZyFjtik7crYLg5Q,Chris Young,68,"['contemporary country', 'country', 'country road']",2736141
0fiWOxhsBsQQvFDtxUQWo0,Brett Young,68,"['contemporary country', 'country', 'country road']",989053
17lzZA2AlOHwCwFALHttmp,2 Chainz,76,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7820232
3NSLuwvLGsQD5x7VvYtHSv,MoneyMonk,23,[],698
46HzS7yz0c9udVwtbHk1sx,Cochise,68,"['plugg', 'pluggnb', 'rage rap']",525598
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,59,"['black americana', 'country rap']",141921
1yI0tX9OnfOx9siPj8KNOO,Ralfy the Plug,52,"['cali rap', 'westcoast flow']",44568
4ZAk3yVJdtf1CFnTiG08U3,Luna Li,57,"['canadian garage rock', 'toronto indie']",92922
2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,80,"['banda', 'musica mexicana', 'norteno']",17229547
4R73B1y3eqdD0D9JkuFyFH,Boonie,13,[],115
40cMQJtnfUdWW2OY6wvCt2,Elvia,36,[],6915
4sTQVOfp9vEMCemLw50sbu,Galantis,73,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",3356689
4uKEP0JYfpFtngWlgViewd,Lil Double 0,59,['memphis hip hop'],129023
30e8DmahrEamvLbFRPdWmk,Justin Moore,66,"['arkansas country', 'contemporary country', 'country', 'country road']",1750477
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,75,"['pop', 'r&b']",6865942
0Z8XVUAOBPM4x12wKnFHEQ,Parker McCollum,69,"['classic texas country', 'texas country']",320097
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,69,['canadian hip hop'],2043176
107CG0UhUl9GJnPwF83N63,UPPERROOM,63,"['ccm', 'deep ccm', 'instrumental worship', 'world worship', 'worship']",247786
3IG49Dhngr903hQWOFzmlh,Big Homiie G,47,['memphis hip hop'],48640
3CAhiUHkUYT1mFtVHM9SHA,Valentín Elizalde,69,"['banda', 'corrido', 'musica mexicana', 'musica sonorense', 'norteno', 'sierreno']",2880439
13MwFjr6LL8GwK7wlfIL6t,Horsehead,55,[],202
3exvMmrLV6o4R42YnG3Id6,Egzod,63,[],84357
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,89,"['permanent wave', 'pop']",44097566
6CHFq8hiVCpHsNKsP2aMw2,Tripstar,35,['memphis hip hop'],4230
39xSFVoeHPX87DYQWe6z3y,Rain Inc,56,[],187
2F3zBRfrDfm2FyNT0YKyAx,Sir Michael Rocks,43,"['soul flow', 'underground hip hop']",97913
21dVknSLCsK37cWozWDZZS,Matt Sassari,67,"['french tech house', 'french techno']",44175
4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,73,['alt z'],1017952
3QJUFtGBGL05vo0kCJZsmT,salem ilese,65,"['alt z', 'modern indie pop']",309066
3crnzLy8R4lVwaigKEOz7V,E-40,68,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap']",832321
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,70,"['contemporary country', 'country', 'country road']",3014249
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,69,['bedroom soul'],1680445
6lxA3O2PKkIPpAjPHtQ8Kv,Vex Ruffin,23,[],5532
2dIP3oiEt0xB8CrfSqN9Og,Corb Lund,51,"['alberta country', 'canadian contemporary country', 'canadian country', 'canadian singer-songwriter', 'cowboy western']",71333
4lPU30QB53QTUVhkjcb0WS,EBK Young Joc,54,['cali rap'],67641
5d1JhBfyb58upMXCZOdbQu,Phil Wickham,65,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",715348
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,81,['australian hip hop'],4546084
1gW6pz5n1aK249L0GvfQCC,Grupo Marca Registrada,81,"['corrido', 'norteno', 'nueva musica mexicana', 'sad sierreno']",2627356
1apmSb6aeHZyr9zUsy1Z9q,VaVa,38,['chinese hip hop'],60103
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,75,['pov: indie'],793188
5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,77,['r&b'],6453691
6Tjx1FOkCvSQcuwyyaUdKr,G.Wakai,11,[],157
2ExGrw6XpbtUAJHTLtUXUD,Stefflon Don,67,"['dancehall', 'dancehall queen', 'uk dancehall', 'uk hip hop']",1125682
6V2Aq0SAFhFdZjwcrtcKkN,Max B.,14,[],71
1tjQoCGs4X0H7gkBoXno3p,FlexOnDaTrack,33,['san antonio rap'],138
6UBA15slIuadJ8h2lPRPos,Tech N9ne,69,['kansas city hip hop'],2673384
7jZMxhsB8djyIbYmoiJSTs,Kiana Ledé,65,['r&b'],1510059
6Rw7DRa1dzChBvxGPCpOxU,Niko Moon,59,[],95250
0XwVARXT135rw8lyw1EeWP,Christian Nodal,82,"['mariachi', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",13301463
7HTLVyjNf0VRxfIgNcfRRH,Chase Matthew,63,['modern country pop'],134722
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,72,"['classic texas country', 'contemporary country']",736096
5qVVvbyUOpNdgTGvNxzcMW,Ciscaux,60,['aesthetic rap'],43561
20sxb77xiYeusSH8cVdatc,Meek Mill,75,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",7206217
1HD6q5dxREv64GOc3H7vBs,Maestro Chives,62,[],7489
4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,73,"['broadway', 'show tunes']",563502
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,77,"['belgian edm', 'edm', 'pop dance', 'tropical house']",2648132
21451j1KhjAiaYKflxBjr1,Zion & Lennox,78,"['reggaeton', 'urbano latino']",7299206
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,83,"['dmv rap', 'r&b', 'rap']",3837902
0aKS1m1pFD0WwcYo6P02HU,YungLiV,40,['philly drill'],9025
44mEtidu0VdRkIqO4IbkNa,Marca MP,72,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",1771449
7iKgSlIINjat3bsCYiNMYX,EBK Jaaybo,54,['cali rap'],68841
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,90,['pop'],90339491
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",2900279
4MzJMcHQBl9SIYSjwWn8QW,Spiritbox,62,"['canadian metalcore', 'melodic metalcore']",397210
5g8mXUQcC8DVAHLwGGAIrJ,Booka600,52,['chicago rap'],94254
3jAZsSIIA8HLjxR99biJyx,Cico P,47,['pop rap'],22183
7vp0b6TMlF5PF9eIeSzadf,Erick B,50,['sad sierreno'],39329
