track_id,track_name,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_popularity
4ASV3pghIJgm3vJp27wEYf,名も無い鳥,139973,0.467,0.858,-5.167,0.0578,0.0175,0.00176,0.215,0.35,89.991,4
0yIsGEWLnFjxS1cWfaTqes,まごころのカスクルゥト,155960,0.574,0.768,-8.629,0.0378,0.00312,0.0413,0.27,0.379,112.068,3
0PKSmRo2gUn3owCSy9LaGa,MeltyLandNightmare,266875,0.52,0.939,-3.463,0.127,0.18,4.41e-05,0.119,0.617,140.022,41
7qacKRSsJ2vK8KepIIrhp8,Snowflake,147353,0.514,0.641,-7.28,0.0261,0.236,0.00033,0.164,0.344,170.009,4
72LdJeBThsxMKThqgWDhCh,Halcyon,310973,0.395,0.911,-4.591,0.0482,0.000281,0.89,0.0711,0.176,95.708,39
0mIceC0LapY4pV8JKe1ABT,Regulus,132373,0.532,0.788,-5.565,0.0564,0.412,1.37e-05,0.0812,0.438,105.976,14
7olIHjNNKcxTJxTjdJ4Jek,Fable,202031,0.549,0.573,-11.613,0.0256,0.0311,0.76,0.091,0.537,146.021,21
2ZrfvAEHfENoJLsbd6cCaK,聖者の鼓動,132501,0.447,0.967,-7.366,0.0418,0.00285,0.965,0.434,0.7,168.95,1
2suaBHzodZZEM1SxJ064A0,AMAZING MIGHTYYYY!!!! - LONG Version,324760,0.301,0.942,-9.405,0.0568,6.27e-05,0.939,0.188,0.305,184.996,15
0bzrJv3XAn42wrV5csWZ4a,"Where The Wind Blows (from ""One Piece Film: Red"")",267429,0.445,0.714,-4.41,0.0362,0.0129,0.0,0.171,0.267,139.909,40
5qFqS2zrlkc3ojTdHnJm7m,Nacreous Snowmelt,440906,0.332,0.978,-1.878,0.473,0.00401,0.00168,0.306,0.203,100.519,35
3zb8psAdbFqInvEoxUWHCB,A New Start,229250,0.55,0.788,-4.652,0.0388,0.0147,0.000457,0.383,0.821,120.031,45
7u1YEUvunpUmc1fCoVZGsS,"Hello, Hologram",205525,0.468,0.886,-5.32,0.303,0.0209,0.0,0.113,0.706,180.896,23
1EYgtB2xrH6rTpmqgsrhsJ,Paqqin,144053,0.521,0.894,-5.948,0.125,0.00483,0.59,0.0244,0.807,110.065,5
4wLKM0L6ILRGFGKV7YtC1U,愛しい人へ,64553,0.772,0.208,-17.05,0.115,0.974,0.839,0.242,0.927,130.099,29
7tn0pzHMGq7LXyznypgIqh,Sogo Result BGM - maimai MURASAKi Ver.,50547,0.606,0.818,-9.159,0.104,0.0224,0.0415,0.305,0.962,180.064,2
4JPcF81HVIbndg6KNFQNg6,Aunnobeats,206640,0.655,0.645,-3.998,0.063,0.228,1.8e-05,0.124,0.752,205.898,48
2XT4BwBO3OK51g6lHQ0BlC,電車で電車でGO!GO!GO!GC! - GMT remix-,112028,0.595,0.996,-2.745,0.0653,0.00149,0.00971,0.303,0.899,134.005,6
3FbnZyWi7S8tj43oagvhrs,Rotating Sky,145846,0.481,0.969,-4.608,0.144,0.000604,0.481,0.311,0.193,150.035,9
15fl8Aj18sPN0m0tgN2yLw,Axium Crisis,150469,0.425,0.843,-4.819,0.0408,0.128,0.446,0.148,0.235,170.086,34
1L4eGJ9snz6sCJ6leiT8Ch,Street Crews,137340,0.511,0.895,-9.451,0.0331,0.000439,0.807,0.312,0.824,95.961,16
0hgBNUmvRqa8se2Gs10Un3,流星のパルス (feat. 鏡音レン),285657,0.488,0.796,-5.426,0.038,0.000307,0.00524,0.247,0.551,96.033,38
2P1T5wCgnohsbE7I8xuknD,彩る夏の恋花火,150000,0.496,0.891,-5.613,0.101,0.003,8.04e-06,0.352,0.707,160.022,15
6cvXNfe8BevsujZ3ZCrDJq,ノマド,232145,0.666,0.604,-5.771,0.0297,0.0493,2.46e-06,0.119,0.459,89.876,47
2T2Vqp1rmODf9fi1skUZJy,"Red Swan (From ""Attack on Titan"")",83793,0.248,0.764,-4.182,0.0404,0.0488,0.000179,0.332,0.283,144.968,30
6wJJr40KQudEnHNmfIbOTt,Sqlupp - Long Version,241920,0.44,0.942,-5.697,0.0539,0.000382,0.945,0.0827,0.786,182.933,2
1aOr5INwY8tMfhUVOOX7WK,お嫁にしなさいっ!,152207,0.424,0.782,-4.028,0.137,0.0733,0.000289,0.349,0.623,87.904,24
1dVam68Blk1DjDrybZEITP,GRÄNDIR,147840,0.37,0.782,-7.341,0.0507,0.0148,0.131,0.0664,0.244,84.953,10
1QineKZm6JeLZq4zQNlQNo,Surrogate Life,167373,0.353,0.974,-6.036,0.0903,7.15e-06,0.000186,0.0833,0.419,179.859,4
07yPXcTE5oZrl8BpNNX74q,MALKUTH -The Last Ruler of Terrestrials-,140831,0.293,0.658,-10.713,0.047,5.09e-06,0.666,0.377,0.0798,99.281,19
1JQX1aIBToYLjVSvJhG7Tp,Dark Diver,162920,0.703,0.874,-5.322,0.0756,0.0117,0.0,0.0649,0.592,135.957,8
67kPTHDYhWc6VRMJ8U9qfq,繋がる心、幸せの環,156029,0.562,0.923,-6.856,0.0316,0.000645,0.648,0.309,0.587,110.036,11
1ptPxc8kfQZ2WwXidVyX0t,OVERCOME,263067,0.497,0.919,-3.053,0.116,0.00696,0.000228,0.278,0.322,149.964,27
74vz9ig86I11Xk4Aav4xLS,Kirin,268120,0.636,0.788,-8.141,0.0676,0.0041,0.58,0.129,0.367,110.016,9
7163xpL9SvNzMY6tk7nL8L,くらべられっ子,214155,0.602,0.951,-1.599,0.0505,0.371,0.0,0.251,0.675,96.995,46
6Ewf6lJFkXhbPp3BxnZ1Yz,昵懇レファレンス,126640,0.498,0.835,-4.514,0.0934,0.0142,4.93e-05,0.393,0.532,178.023,4
0hZ0C5kItypl1ipkZFmHVC,The World of Tune: Tones and Souls,217415,0.214,0.66,-10.15,0.0467,0.000789,0.628,0.0603,0.0856,108.652,16
1oeP5F8cmuxnyvpaLpouuJ,AMAZING MIGHTYYYY!!!!,141427,0.304,0.931,-7.866,0.0581,2.53e-05,0.897,0.187,0.241,184.924,24
3DLsOzAZPSVz9WYsdvbBdV,Aleph-0 - Long Ver.,391114,0.341,0.976,-4.051,0.148,0.0168,0.367,0.177,0.102,125.484,33
3b2tw13E5T4LtR6DVGbBg4,REAL VOICE,157693,0.418,0.904,-5.721,0.0395,0.0144,0.000751,0.261,0.783,182.788,4
5Yq2k0R2qXsvxbHHyXC6yx,心象蜃気楼,151360,0.479,0.879,-4.087,0.048,0.000354,0.0274,0.298,0.442,94.996,3
5woqnPblP9eLOW4wlgFgpA,炎歌 -ほむらうた-,129760,0.694,0.924,-7.947,0.0274,0.14,0.000875,0.34,0.66,107.988,3
1CRezuJ04UYsrjxoEYz49N,Evil Force,329733,0.275,0.83,-7.985,0.0617,6.31e-05,0.000202,0.0943,0.115,89.905,17
6NWL7fQCoRO6DsoHTVLs2b,Chojo maimain,144173,0.399,0.889,-5.607,0.0946,0.00299,1.19e-06,0.327,0.491,178.246,10
0fU0zbhX70JHsrNqb7r4L4,デッドマンズバラッド,165423,0.53,0.998,-2.854,0.354,0.0182,0.0,0.177,0.153,150.011,18
3E8xCElGO6rEgO6KNaHzXA,ワードワードワード,140587,0.711,0.908,-6.334,0.0581,0.0653,0.00014,0.353,0.952,136.981,6
7EvzUhU6zpdJxAsjNQZ1gN,メニメニマニマニ,269173,0.579,0.9,-3.915,0.0936,0.0265,5.2e-06,0.328,0.646,154.085,34
4eD4qcD8UAkdsX63VtrUaJ,Denden Passion,227000,0.586,0.999,1.573,0.095,0.00398,0.381,0.353,0.589,100.975,4
549fx8atZVhyAqry5IB1i0,Nijito Taiyo - long Ver.,267423,0.599,0.856,-5.453,0.224,0.188,1.93e-05,0.0882,0.657,145.791,2
4xqHw84OomeoB3eFcgvOee,Amphisbaena,204766,0.406,0.952,-4.83,0.141,0.00259,0.0415,0.343,0.152,92.534,7
0mb7btREdC3wuIUmuVRgWn,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",187853,0.579,0.904,-4.45,0.15,0.00687,0.0,0.0649,0.713,175.316,68
2JnIwcjD3iy3g33rTjOZON,On & On,146503,0.678,0.772,-7.393,0.0318,0.145,3.69e-06,0.111,0.872,108.012,13
3MDgzR1o8pxOhs1qpIP6XA,Fidget Dancer,136413,0.415,0.962,-4.949,0.0849,0.0016,0.904,0.287,0.465,175.012,20
6x1kcKGbdQc0tjwnKOGEpF,響,164907,0.573,0.859,-4.882,0.0393,0.42,0.0,0.462,0.411,114.943,27
4fb3uBZCBWijnTANMJdN32,Villain Vibes (feat. Mori Calliope),198621,0.581,0.753,-7.561,0.0587,0.00392,0.00899,0.115,0.483,174.078,52
6XQKWmhiIAmkrErQQkPwCd,オリフィス,145360,0.622,0.844,-5.341,0.0328,0.0019,7.98e-06,0.304,0.876,99.999,7
23htq2kWmySsDdzyNN2eOo,ベノム,200520,0.588,0.994,0.311,0.0996,0.0123,1.2e-05,0.32,0.831,151.97,38
25KGlJI6DwLJP8IIt7rdSL,Hyper Active - LONG Version,228240,0.424,0.949,-9.819,0.143,3.84e-05,0.883,0.0672,0.468,159.948,5
5aknEVhSFkDhRQvZR4n6aK,Acceleration,85560,0.391,0.947,-7.959,0.156,3.22e-05,0.794,0.325,0.485,180.155,3
09gwkTHJ2IrkZZB7M1Xam2,天使のクローバー (feat. 花里みのり&桐谷遥&桃井愛莉&日野森雫&鏡音リン),252813,0.474,0.953,-5.45,0.107,0.0176,0.0,0.247,0.658,193.008,46
4h4W7rw0lDYNZTyopHTTpW,One,270133,0.584,0.768,-5.088,0.0319,0.185,4.28e-05,0.368,0.517,95.037,32
3lXHl7FgjMuLqiWseThYrZ,World Vanquisher - album extended,357080,0.343,0.951,-6.513,0.527,2.52e-05,0.000849,0.306,0.182,169.924,14
0r9v4pIRdmKalzWIhUXxnS,すーぱーぬこになりたい,227720,0.585,0.988,-1.797,0.289,0.0118,0.00131,0.0712,0.455,96.888,34
6xqYB25bEMFHV3RNjPnPWJ,Super Kitsch Mode,159769,0.653,0.781,-9.801,0.0605,0.00519,0.118,0.312,0.618,173.951,10
7d66NXUtZmUpHKYMgk9Q77,ウミユリ海底譚,236068,0.6,0.966,-3.228,0.0431,0.166,2.02e-06,0.324,0.965,120.008,56
1fEooTowVu4xNFGoXKxWvR,妄想感傷代償連盟,270000,0.747,0.832,-5.747,0.0318,0.122,0.0,0.0796,0.82,109.991,51
3SYBS6DMd2C8q5NCIxqCze,D✪N’T ST✪P R✪CKIN’ - LONG Version,181987,0.477,0.931,-7.861,0.469,0.0206,0.0,0.294,0.175,140.021,5
6mfFx16sCONgfOdZD4baAU,Oh My Baby Doll,163720,0.353,0.693,-7.287,0.128,0.344,0.0107,0.188,0.257,179.891,5
2vW8mD6cH0qYqQrBHVrCQZ,We Gonna Journey,137240,0.475,0.99,-4.307,0.236,0.0172,3.24e-05,0.178,0.414,159.975,4
6pnozfT4PFGWImUC9BR6JX,Caliburne -Story of the Legendary sword-,144453,0.191,0.878,-7.948,0.0673,0.0003,0.161,0.149,0.258,92.409,21
2SmklkwuTkXltaqy4ExPza,宛城、炎上!!,171933,0.223,0.899,-6.185,0.257,0.0582,8.68e-05,0.187,0.225,174.61,3
3do5GJqbTWT4n8MFVrH5gA,World Vanquisher,164293,0.343,0.943,-5.745,0.463,4.05e-05,0.628,0.292,0.378,170.134,25
0SQsn1nZORgrdNSbbXD0V4,Seize The Day,244413,0.709,0.909,-3.168,0.059,0.264,2.24e-06,0.0709,0.831,122.053,36
6owQ0hkjbd906cX3sAmc2O,ヴンダーカンマー,143773,0.533,0.93,-6.357,0.11,0.0211,0.00064,0.0979,0.411,145.0,3
4z6kJtfneIdVW2JeWG4rsC,オレンジの夏,116373,0.532,0.925,-6.466,0.0362,0.000212,0.00949,0.407,0.863,132.009,1
2azNYWNJbYiXDm8ZD63PpI,昵懇レファレンス,126707,0.499,0.818,-4.44,0.0972,0.013,5.5e-05,0.402,0.509,178.078,14
3LlfIa2xj6yDMC1LYOOLnX,ρars/ey,124003,0.488,0.81,-7.385,0.0923,0.000655,0.00533,0.12,0.211,180.198,25
1Galpx5s4U4xmjBcDh6o26,the EmpErroR,226256,0.571,0.962,-6.417,0.0645,0.0328,0.000336,0.299,0.771,119.974,42
0fbFjMCA0YgYkq9oscaJeK,Nightfall,166050,0.571,0.968,-3.264,0.0635,0.0111,0.785,0.229,0.671,165.062,12
0iXwy6HUvd5um0rbxK0oKO,Face My Fears (feat. Nyxipuff),252755,0.388,0.185,-12.403,0.0351,0.892,0.000817,0.106,0.231,126.47,27
1pAegPNWrZUYdPpTLruknX,Elemental Ethnic,149307,0.418,0.987,-5.95,0.0647,0.000248,0.739,0.152,0.449,162.995,14
3m0FxYcuYKjXwsMfBBWyLV,Eurythmics Trip,106666,0.53,0.81,-9.991,0.0318,0.000856,0.938,0.0913,0.345,132.978,1
7oHGgCSuyiGbeGaup9nRRx,Niji to Taiyo,95267,0.557,0.797,-5.852,0.24,0.102,0.0,0.218,0.775,145.798,2
3slgBP4KlhdO2XOiRnn0R1,Happy Halloween,246031,0.667,0.866,-7.048,0.0381,0.000526,3.69e-05,0.17,0.67,120.007,50
2Za72ip8U0eD1SJxfEPk8x,keep hopping,132320,0.562,0.781,-6.722,0.256,0.0486,0.000812,0.297,0.666,155.019,9
14NNOtVmIhGHLcwaluyoHn,Awake Now,196794,0.679,0.879,-3.92,0.0403,0.000677,0.0513,0.0955,0.693,116.99,37
1SkQ8WvA2oqhC3ePEgqEzT,はちみつアドベンチャー,136907,0.641,0.865,-5.504,0.0599,0.0524,1.56e-05,0.227,0.878,159.948,6
0gfiKZjfraqJ1mbcOycxS5,無間嫉妬劇場『666』,281089,0.259,0.862,-1.955,0.0893,0.124,0.0131,0.303,0.317,169.667,35
3VebomUKczcY9kHDgJk502,炭★坑★節 - long Ver.,206548,0.541,0.946,-4.304,0.0757,0.036,0.0,0.0705,0.682,111.988,1
5zkbUlLvUKq4NTrMFN6lbT,Birthday Celebrations!,159506,0.604,0.887,-7.693,0.0349,0.615,0.867,0.0691,0.952,100.019,13
1UsexU8mHT8slgYKTsWUzv,Genesis,125827,0.138,0.841,-6.53,0.0829,0.033,0.0,0.174,0.342,99.909,12
1HyHcK4uY9Yo53cK2mFtMl,ミラクルペイント - PSB REMIX,205933,0.519,0.917,-4.33,0.106,0.0272,0.000101,0.318,0.739,133.926,25
4txtPlmrgjfyQCHg4pIAYV,AngelFalse,169595,0.524,0.974,-3.711,0.242,0.0162,0.257,0.353,0.643,172.972,14
6FghEVkOL58IWEkRFqfKks,ETERNAL BLAZE,307547,0.363,0.938,-3.36,0.091,0.191,0.0,0.326,0.404,155.057,42
0UUV97Kf5nowsUWIxVs4bO,天ノ弱,186500,0.456,0.964,-2.582,0.0887,0.0305,0.0,0.306,0.574,100.766,51
6dESJSirUhHJj3PdPblCFb,Breriko,246400,0.451,0.933,-2.792,0.0783,0.0076,0.0,0.217,0.643,149.989,25
4cTLdiBHGZbnVduyq6BqpA,What's up? Pop! (feat. 初音ミク),162091,0.24,0.995,-2.83,0.345,0.00823,0.0253,0.288,0.571,190.251,50
7w6wFVxNKlGl0o9XjO7Yvb,単一指向性オーバーブルーム,217920,0.627,0.98,-3.705,0.203,0.0546,5.46e-05,0.266,0.554,158.148,5
17IfHUi2FfCaEElidE53hH,脱法ロック (feat. 天馬司&神代類&鏡音レン),185840,0.641,0.892,-3.297,0.117,0.533,0.0,0.33,0.881,154.977,47
4pFkpQgohVq86GCrpyfAJI,PinqPiq - Long Version,261027,0.599,0.937,-5.584,0.0439,0.00419,0.906,0.22,0.961,117.035,1
5qxRLg6x0B1ClhRhV7aJYw,PAST,156493,0.539,0.991,-5.451,0.177,0.00179,1.03e-06,0.391,0.237,99.974,2
6wygnq5eaKhk6zttjZ1smE,Tic Tac DREAMIN’,263307,0.63,0.966,-4.738,0.0437,0.168,0.000508,0.256,0.318,125.047,2
7wZ8CJE3Gm7YGkTGOwvUuB,Entry BGM - CHUNITHM Ver.,79773,0.529,0.868,-8.088,0.0411,0.00314,0.0127,0.134,0.862,130.013,1
2JoZ0NIyPFk08uB1jXLpSa,幻想に咲いた花,228666,0.414,0.962,-3.803,0.201,0.00487,0.0,0.365,0.444,186.171,31
5DYNsmAZ7Tfgj8G2LQGdr1,Stellar,114093,0.566,0.791,-5.535,0.025,0.473,0.494,0.105,0.671,100.036,30
38SkjMlvb3HUC5DivCNSJR,fake!fake!,203133,0.583,0.958,-3.606,0.098,0.406,0.0603,0.0563,0.792,155.993,36
6O0LiYwebmvYUL2Mnqu08h,ΩΩPARTS,411670,0.236,0.966,-3.114,0.294,0.00253,0.0304,0.0599,0.138,100.747,35
3tkPUDOhlmGYcqOGy0EsHd,Simple and Clean,297955,0.439,0.902,-4.282,0.0674,0.000236,7.36e-06,0.307,0.607,176.084,26
6QOpWPK3UigAr3cuhia4Sy,Slow Arise,139027,0.435,0.94,-5.958,0.0556,0.0261,0.00304,0.111,0.534,185.03,10
2IW6iDxsvlKtL9VLOZoTdw,Shadow of the Mirror,214780,0.335,0.453,-13.538,0.0309,0.221,0.569,0.103,0.136,120.04,7
0WcQEDs1TOKelX3lf7Jk5h,Life is PIANO,129032,0.418,0.988,-2.56,0.0417,0.00129,0.983,0.104,0.484,132.971,16
3hhyiqG3N3dimc7rY5mbHi,Pastel Party,146680,0.651,0.615,-8.954,0.0405,0.587,0.0269,0.11,0.741,125.117,7
16yEJwDlq06YneZeaKY1n5,へべれけジャンキー,235207,0.669,0.949,-2.213,0.0362,0.00167,4.72e-06,0.34,0.733,104.07,38
7bl3zzrbaVtFneoB1Xal8K,ピポピポ -People People- feat. ななひら,210893,0.591,0.975,-3.094,0.133,0.0109,0.0406,0.342,0.473,114.995,32
1b0zIQJV4TMwPXudWcHjQv,アニマル,152267,0.476,0.952,-2.662,0.0974,0.0329,6.6e-06,0.304,0.76,188.111,47
0jjzqARu1r3Wae1hxidLUu,Mozaik Role,182301,0.537,0.934,-4.742,0.0559,0.00228,0.815,0.356,0.618,145.011,35
58eEFdnJ9dHceDCNjc715l,Starlight Disco,85533,0.614,0.934,-8.118,0.045,0.00257,0.224,0.31,0.92,128.015,5
3OwSNk7BVwdCYivLzAso7b,"Bad Apple!! feat.nomico (Camellia's ""Bad Psy"" Remix)",295250,0.44,0.988,-2.584,0.386,0.00103,0.314,0.365,0.393,160.07,28
6kZaGOtlo8oLRqFogE3UQa,そうだった!! (feat. 初音ミク),160117,0.602,0.738,-10.699,0.0393,0.0288,3.13e-06,0.11,0.964,95.944,47
7viKvj3hJdoh2IS5bLyk3Q,The Darkness of Valhalla,146453,0.565,0.944,-6.04,0.0341,0.000306,0.00681,0.795,0.565,128.012,1
69VC3Vrqxv8GrZOFgKAqgR,SupaMax,153909,0.622,0.84,-5.943,0.164,0.00325,0.00183,0.672,0.786,139.959,10
44i0yotEYW72i9QbpWcn6y,ドラマツルギー,238180,0.589,0.901,-1.733,0.0876,0.0188,0.0,0.159,0.702,149.05,56
3HSYtWdbl3i4cmA5iShsqD,LINK,262070,0.42,0.88,-2.745,0.0907,0.461,5.56e-06,0.202,0.399,170.065,9
47c7hi6ILfxgk1KCVdXCm7,哀しみ集め,144720,0.439,0.935,-4.057,0.103,0.0314,4.04e-05,0.145,0.551,154.982,3
2Zs7ueY2ykFzywB8Bl92ca,マジカルタイム♪,177725,0.479,0.945,-6.396,0.0499,0.000115,0.683,0.335,0.341,134.966,13
1rGZmUeCexSiHLqJZZTXzY,極上スマイル,258093,0.608,0.963,-3.284,0.0482,0.103,0.0,0.31,0.902,143.065,27
23w1cjfQ9yzJv0vZIysL1Q,《逃避》 ~ The Deserter,147280,0.293,0.682,-9.821,0.0487,0.0018,0.87,0.117,0.0848,159.851,2
0SBvGzXHfFzSSjUBmKNsoU,Charlatan,156693,0.611,0.937,-6.451,0.1,0.00155,0.000392,0.763,0.763,145.005,8
1KBZ6TCMjYeEav7iWJUr2Y,Ideal Factor,232067,0.659,0.914,-4.23,0.0975,0.162,0.0,0.194,0.717,155.021,33
1fmXLFg2iSPnJ3Y164VWVm,Invisible,213500,0.621,0.991,-1.415,0.256,0.0193,1.38e-05,0.327,0.404,96.035,30
43Ke8Mapbd8cP0DGh3KyF5,BIRTH,142307,0.376,0.932,-6.194,0.0628,0.000344,0.981,0.293,0.245,176.073,6
5rypImDGorBJo3laOW8SNI,True Love Song - long Ver.,224129,0.459,0.974,-5.289,0.103,0.00444,1.28e-05,0.307,0.331,149.99,2
0lVoVWFnBTnfI2u29RNO2f,Red Battle,226800,0.741,0.799,-4.298,0.0374,0.273,0.0,0.1,0.881,105.064,22
1gOwxJGDf2fHnCEhGSccSe,Look at me♡,229133,0.709,0.876,-5.387,0.134,0.198,8.81e-06,0.455,0.513,142.026,32
6UFEn1vSVfMx9MUN8ccdj0,ピアノ×フォルテ×スキャンダル -初音ミク「マジカルミライ 2014」Live-,236272,0.519,0.985,-3.46,0.118,0.0372,0.0,0.902,0.562,135.081,39
0CnFfzR68NBPqcBmjORQu8,Hop Step Adventure☆,122769,0.5,0.981,-4.003,0.15,0.000467,0.837,0.183,0.611,180.024,16
7LrhQ2EWjjawLmGxv5Pd9J,Children Record,189164,0.588,0.96,-2.944,0.0623,0.0039,5.8e-05,0.313,0.883,101.03,37
4VnQOJFqj4fWM5OXkVIq9p,TIGER LILY,166957,0.438,0.987,-6.923,0.0881,2.15e-05,0.758,0.365,0.386,114.994,11
3kwnHfuBknfcb7oWowXp32,ロング・スロー・アライブ,141533,0.589,0.94,-4.068,0.0731,0.111,0.00185,0.106,0.546,99.948,4
3zlpx5jwDRHZGFm8nLr1pb,Modoru Modoru,135067,0.345,0.835,-6.018,0.0429,0.012,0.0052,0.0988,0.758,126.818,18
4Peu6X0Yi1TAzXeP1wwUd8,過去を喰らう,242417,0.411,0.945,-1.864,0.148,0.0123,0.000164,0.314,0.657,187.048,44
05mAE27QHFyspTUwbDMiD5,Quartet Theme [Reborn],127515,0.412,0.962,-5.766,0.0386,3.78e-06,0.827,0.34,0.931,136.989,1
5HrdIPmjzCRmLJvdQzKqVL,Doll Judgment ~ The Girl Who Played with People's Shapes,296981,0.309,0.975,-3.882,0.0903,0.0,0.521,0.106,0.0714,154.046,26
6CnIaDQmXCAJ4fO2OznSHE,The Beginning,78545,0.501,0.595,-9.641,0.0501,0.602,0.75,0.299,0.119,109.938,25
6tenV0HJ8nReugNyAGU2MD,Traffic Jam,240315,0.721,0.9,-4.123,0.206,0.00131,0.000154,0.0914,0.747,129.985,50
5Vz8O7euemji35NXt0P3ly,サヨナラフリーウェイ,216080,0.351,0.882,-5.22,0.12,0.012,2.61e-05,0.227,0.275,169.806,3
6hIxjQi8BepjoAmAer7yU3,サンシャインサマー☆夏期講習,152440,0.725,0.918,-4.11,0.138,0.0818,0.0,0.271,0.516,119.829,2
0AEQj6Zfps1vO7ACO0I0wX,Killing Rhythm,129520,0.417,0.995,-5.503,0.152,0.000782,0.745,0.32,0.228,99.702,2
0F5DlpTMszWQykYEFUclcv,Reminiscence,273616,0.342,0.00373,-28.195,0.0414,0.993,0.934,0.114,0.144,68.822,28
0Kaa31hrCDCcY7Z0sGrafz,Penglaimovement,134850,0.403,0.748,-9.513,0.0516,0.488,0.622,0.414,0.184,157.509,10
4RTmLgHRELTNtyw5SrTPlO,Mirage,90027,0.353,0.382,-13.578,0.066,0.658,0.899,0.0909,0.0904,121.939,36
1Do8OETYH0QFhWiB6nMlBy,Nijirate Fanatics,139453,0.336,0.887,-7.712,0.0708,0.0154,0.000574,0.0368,0.443,155.088,4
3Dy8ew4PHTZE8HwrNzkz95,ANU,170560,0.303,0.905,-7.375,0.125,0.106,0.0506,0.11,0.534,157.118,24
206UWNKXURTnN4zf9vmXUV,God-ish,203760,0.652,0.811,-7.125,0.0964,0.246,1.35e-05,0.304,0.538,142.046,56
53X9CjKpFY0VXPphhDhTKx,Fuse,131077,0.628,0.766,-7.089,0.0782,0.00012,0.492,0.142,0.139,95.039,18
0L4wTVeqW8Erkq8cLSNsIK,ずんだパーリナイ,165094,0.464,0.972,-5.063,0.273,0.0732,9.22e-05,0.332,0.823,150.112,17
0LZH7rOJcrntAPsktWFJGh,《逃避》 ~ The Deserter,147213,0.282,0.729,-8.796,0.048,0.00248,0.894,0.131,0.0873,160.131,2
7rihkAkFBxBvpHg9HXDpEY,インターネットサバイバー (あやぽんず* feat.ビートまりお),242212,0.563,0.989,-2.127,0.295,0.00916,0.00021,0.41,0.546,172.013,41
69myQ72vhISyHuJs3plaHM,Jump for Joy,221215,0.56,0.872,-5.172,0.0902,0.149,0.0,0.107,0.594,126.058,29
4kFY1RxOo6Wd8hgVL3t6Rb,Phantom Joke,244440,0.506,0.969,-3.727,0.123,0.000484,0.0,0.268,0.754,100.039,47
41ZSmNGaNzPCzg63eifU9T,Bocca della Verità,199355,0.658,0.953,-1.745,0.156,0.0122,0.000128,0.315,0.825,170.016,42
4A0StONdEhxhYnwDXVAWYL,Paqqin - tpz Despair Remix,227747,0.477,0.975,-6.474,0.0483,0.000168,0.414,0.102,0.188,120.095,5
5UcWS1r4h9HZcVjokb9NHs,道化師の行進,109310,0.865,0.446,-8.67,0.0759,0.805,0.849,0.0836,0.814,112.982,20
12kfybXDYVG3w1yvzQHRVa,GEMINI -C-,149627,0.416,0.967,-5.95,0.0369,0.00116,0.294,0.443,0.176,89.981,11
5eVkB4yzuekfVVy4JSt0Jg,絡繰りドール (feat. Nana Takahashi),264360,0.51,0.987,-2.412,0.431,0.102,3.62e-05,0.165,0.33,159.906,34
3v4Wi0uF2CMX8XOihH8AEF,Not Bad Afternoon,231481,0.68,0.822,-8.081,0.0414,0.251,0.91,0.0924,0.806,104.004,18
4fto6uCax1QbbdcNNGtGz2,業 -善なる神とこの世の悪について-,165267,0.214,0.866,-7.711,0.198,0.00246,0.157,0.301,0.384,189.753,25
3HAkfQi32ZymR7lFNVr27Z,群青のフローセカ - 神蕾-シン・ライ- Remix,211333,0.446,0.874,-2.874,0.0517,0.275,0.0,0.2,0.189,146.905,23
1ltkD3OTxA6iii1ZAuXuS1,ゲシュタルト!テスト期間!!,137787,0.449,0.972,-4.099,0.215,0.00161,5.9e-06,0.0685,0.562,170.062,3
2fFVnRK8eKL0lXvHI1jOcX,XODUS,131275,0.545,0.997,-1.138,0.225,0.00098,0.518,0.287,0.0787,101.044,21
01eJ5xhK0KjXLZYwCKL3N1,ニーハオ feat. 初音ミク,171429,0.646,0.866,-4.997,0.0324,0.0529,0.0,0.103,0.857,139.992,29
36jxVWoIF6tmA6RAZQZwRF,ぜったい!昇天★鎮魂歌,140400,0.416,0.975,-6.142,0.118,5.66e-05,0.738,0.359,0.372,109.873,9
49JwjaldNPMqfQTq5lS3Ol,Kattobi KEIKYU Rider,167133,0.663,0.981,-3.784,0.19,0.0477,0.000142,0.31,0.522,109.931,16
5IKdWms9BUvLQncTqD63X7,Drivessover,136907,0.419,0.871,-5.972,0.0419,3.32e-05,0.836,0.117,0.11,181.975,1
0Yuz3i7yQkJeNSy0sT3F3j,jelly - album-edit,306400,0.581,0.986,-2.476,0.0572,0.00604,0.000142,0.123,0.552,128.672,19
7tGfXyNtqKxn3QSdEMid2t,Rollerdisco Rumble,237634,0.702,0.561,-9.962,0.0536,0.00154,0.873,0.0398,0.962,125.572,34
76arDchJcp0QFzSrGLTy1c,Echoes,141305,0.629,0.59,-11.069,0.0404,0.000405,0.784,0.0806,0.389,154.988,14
2RmuI6nYSIaT1LigvFHIeU,NightTheater,129541,0.384,0.986,-5.598,0.0552,0.000277,0.726,0.242,0.802,150.933,23
1mt90OI4qXTGHzHyjyCgpg,Fess up!,99669,0.402,0.975,-2.045,0.0899,0.0456,0.881,0.287,0.506,159.951,7
