album_track,track_name,album_id,album_name,RPG,공포,로그라이크,배틀로얄,생존,스토리,스포츠,슈팅,시뮬레이션,액션,어드벤쳐,잠입,전략,퍼즐,플랫포머,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity
5aaDDM6merV8VAe8SoceOI,In Temeria,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.195,0.579,-10.842,0.044,0.352,0.931,0.132,0.171,143.055,91057,36
3X1w1DObDBUBeIeC1lBhFW,Assassins Of Kings,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.235,0.6,-11.13,0.0521,0.35,0.974,0.0889,0.0345,126.491,126973,32
6o5vbYgIn0AFi65e1H3Z5g,A Nearly Peaceful Place,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0722,0.269,-13.629,0.0383,0.514,0.136,0.117,0.0383,77.38,246065,47
21g5VQZXYmzpnHumHKBVL1,Arena Of Rage,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.461,0.838,-9.544,0.054,0.00469,0.608,0.105,0.118,129.896,71873,39
2SbHDqxefXnysUVJHbJbov,Dwarven Stone Upon Dwarven Stone,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.435,0.168,-16.137,0.0294,0.866,0.845,0.0947,0.0642,80.013,453000,46
2tnoTngMx52rcmle9X7zFe,Through The Underworld,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.483,0.202,-20.151,0.0305,0.737,0.862,0.248,0.0396,99.937,226979,26
0Zc1f53eP3BzBUiZiN5GDc,Tough Times,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.399,0.581,-9.448,0.0354,0.101,0.00782,0.101,0.0915,134.924,105054,23
0tfQe4IV9M31umHmZjpkBL,Into The Fields,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.289,0.244,-18.962,0.0351,0.797,0.915,0.139,0.0357,119.948,347565,26
0wBG9YDABW2VJPotR1WPez,An Army Lying In Wait,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.177,0.359,-16.761,0.0394,0.632,0.884,0.127,0.0645,119.79,233004,25
5BTPoYM6wYD82GPQ5WMVco,A Watering Hole In The Harbor,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.475,0.376,-11.899,0.028,0.00845,0.755,0.127,0.377,179.969,156873,41
1urjM7slOfbkXTyYEeXetJ,Blue Mountains - Edit Version,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0995,0.253,-13.154,0.0345,0.573,0.442,0.152,0.0524,84.926,224842,37
584zZWriZrR3f5H8o4TBN2,The Path Of A Kingslayer,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47,0.926,-11.362,0.0541,0.137,0.857,0.155,0.239,157.123,86009,32
5oqiqa7CorhyjiC3CcTEVc,Within The Mist,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.246,0.15,-21.662,0.0315,0.856,0.912,0.11,0.0383,139.837,182044,25
61qfBWnaRfGmuhqClrRpPd,Regicide,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.156,0.334,-12.988,0.0314,0.71,0.933,0.166,0.0382,74.987,107047,25
1rTOcdpYoS0vZZrydp95zq,The Wild Hunt,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.475,0.79,-10.118,0.102,0.00101,0.603,0.183,0.196,150.023,78025,32
5Q07r5htZa6bymmS4MDSyt,Vergen By Night,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.336,0.197,-16.041,0.0317,0.642,0.805,0.113,0.0724,119.996,316007,41
2jzgAmcL3vG3TSc88WiiWP,Souls In Ruin,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.177,0.245,-17.913,0.0359,0.72,0.951,0.111,0.0447,58.033,285037,23
59S1zezFi9vesFISgZA1Ld,A Quiet Corner,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0925,0.261,-13.97,0.0361,0.645,0.109,0.128,0.0458,174.926,194891,37
36R8AOSXKKYu7A2V32iyNd,The Assassin Looms,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.625,0.876,-12.295,0.0412,0.0339,0.892,0.187,0.317,119.971,64983,36
0uLhCmtARdQermRQaAHeK0,Dreary Stronghold,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0611,0.159,-15.907,0.046,0.932,0.856,0.177,0.026,59.514,251391,23
4zDfgHheApw3frHJt0eNXu,Howl Of The White Wolf,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.501,0.912,-11.155,0.0342,0.0569,0.812,0.334,0.547,100.038,114987,35
0uloa9Z6fqxJiBLIAAWvQO,Sorceresses,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.159,0.276,-11.228,0.0315,0.427,0.789,0.12,0.0368,62.687,120021,30
6nBvl6tv2vELzbbwq43QwS,The End Is Never The Same,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.459,0.537,-11.535,0.0457,0.268,0.927,0.284,0.188,119.98,196925,23
52CsaTBRIkCeNPShKil8DE,War Approaches (Outro),5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.181,0.497,-12.774,0.0451,0.22,0.834,0.0829,0.139,105.451,120221,22
2TLO035tumZKpxxeDlKYQb,A Tavern On The Riverbank,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.473,0.375,-11.912,0.0277,0.122,0.331,0.0803,0.132,82.458,103517,48
32pOuv9o2DnGGKHwvStlFA,Cave Theme,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.53,0.304,-18.197,0.0307,0.178,0.831,0.111,0.16,132.155,130909,33
7ysT7A6p8JhufuaflB1Jzz,Completing The Contract,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.579,0.857,-11.859,0.0378,0.0822,0.456,0.158,0.322,110.091,68966,25
6y134xrqONhs2Bzqa9NS8Z,The Sewers,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.285,0.109,-23.614,0.0362,0.713,0.869,0.112,0.0407,115.141,228298,29
1IV6aP7CNpX7nAgYI79LSn,The Lone Survivor,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.555,0.712,-12.991,0.0484,0.552,0.952,0.117,0.171,130.076,76001,22
1qx5rTFvvCZAvHMvqbvXSW,Night In Loc Muinne,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.117,0.408,-13.951,0.0336,0.314,0.927,0.0951,0.0377,74.633,241305,21
37OlUpbfNz720NMGYNBp8h,Harpy Lair,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.188,0.274,-18.531,0.0398,0.165,0.84,0.113,0.0608,81.508,148000,21
678LbYiTCF8zc0uF7cpJMd,Ambush,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.493,0.548,-10.417,0.0376,0.00384,0.00286,0.13,0.396,84.981,69184,25
4Chu5rSWPw3LDXxJazhGw0,The Scent Of Battle,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.491,0.824,-11.028,0.046,0.00779,0.768,0.122,0.323,180.111,64002,37
6NzQEA8xQr17y1onew7MPz,Flotsam At Sunrise,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.414,0.31,-12.602,0.0273,0.0929,0.0331,0.0977,0.145,75.015,132817,39
1Mo0Tdorh2Qxz9HswpJ8Ns,Easier Said Than Killed,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.495,0.896,-13.217,0.0497,0.0261,0.654,0.123,0.186,101.969,69407,32
7LwrqZr2M0BcCrqR3pYIgX,Shadows And Conspiracies,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.506,0.256,-17.197,0.0296,0.659,0.894,0.105,0.332,114.957,150261,27
6Z0HTx5ATD6sjZwubyCDLP,Trapped,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.496,0.857,-11.837,0.0373,0.303,0.931,0.0996,0.255,100.036,81274,25
5fKOmkZBTtxneSJFIcQTqK,Harbor Town,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0689,0.215,-15.803,0.0384,0.563,0.958,0.113,0.0328,77.948,301989,23
1EjHG2IauaLIRyEhImXcCe,Practice Makes Perfect,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.557,0.924,-11.557,0.0302,0.00454,0.955,0.0977,0.311,99.945,77929,27
5B1R1KYEZL451wiYEjszMw,The Camp By Night,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0985,0.259,-16.382,0.0357,0.541,0.92,0.125,0.0387,89.837,197936,21
1B6Q0HjbVQqrlllkCuPwrm,Nilfgaard,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.193,0.352,-17.515,0.0459,0.601,0.931,0.11,0.132,114.689,184000,21
7Bn8CJd6fOG5xfcbPmm3CR,The Tournament,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.353,0.457,-10.796,0.037,0.0979,0.806,0.166,0.0992,119.445,75000,28
4KHAtmJmIRaZC72uY3AZgT,For A Higher Cause,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.315,0.849,-7.618,0.0479,0.0525,0.834,0.35,0.135,81.413,73031,24
1yMEDauPplJTHVCydOBvJO,Nocturnal Forest,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.191,0.263,-17.916,0.0392,0.65,0.903,0.109,0.0331,72.633,221825,30
46pvRH16keyBkTY4EHliQl,Violence,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.453,0.974,-11.468,0.067,0.204,0.982,0.449,0.114,130.026,66462,29
3g6pSUK5Oc9pGr5LtRh4cS,Ladybug,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.288,0.726,-10.754,0.045,0.348,0.954,0.124,0.231,74.862,181056,21
7MTS84Ol3QXKJkVy6xEDQc,Elaine Ettariel,5ur7NIodjVeOdQAnHUNPTJ,Dying Light 2 Stay Human (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.174,0.0583,-27.35,0.0421,0.989,0.751,0.129,0.0341,135.083,191750,28
11OSok5maBm2wsi2XSyDaH,Light (feat. Rachel Dey),4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.606,0.54,-10.781,0.0282,0.148,0.635,0.141,0.458,144.023,232500,2
5M0kUDCu81cIhig51ka57X,Consciousness,4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.508,0.609,-10.795,0.0291,0.392,0.771,0.0585,0.336,83.998,215000,2
0hTctAKHpus6e5Q5VdRnh7,Synthesis Futuristics,4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.511,0.838,-10.018,0.0322,0.0969,0.952,0.0942,0.265,168.027,274000,0
6PEWlTxnDqYO3H0Uafrwlx,Escape,4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.681,0.84,-10.394,0.0481,0.0943,0.903,0.321,0.371,117.989,216750,0
1QZDRV4pH6JE6DTBqIkX8F,Pascal,4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.527,0.495,-10.087,0.0469,0.0406,0.758,0.325,0.34,180.002,218000,1
2tGKv6mSczj5Y0SzBaYx5r,These Volunteers,4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.583,0.549,-10.815,0.0396,0.0525,0.902,0.0784,0.601,159.994,278000,0
5jWidwIeBtFiDPtYF4FnwB,Subject 6c,4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.637,0.527,-11.864,0.0414,0.0217,0.923,0.093,0.45,90.013,233000,0
5B3byOI7sN0Qj9fswCdOcQ,"Sneak, Hack, Steal",4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.572,0.615,-11.051,0.0433,0.028,0.561,0.0808,0.366,168.02,251500,0
2z5lhFv5r6Skn1iCKNK3A7,Light (Instrumental),4zSMUDGxNJUzRH15vkCD3w,Dying Light: The Following (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.585,0.531,-11.485,0.0307,0.0975,0.621,0.13,0.389,143.97,232500,2
5J8YMJ3unm160sCGhWgIwU,Bloodlines,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.34,-11.663,0.0457,0.793,0.308,0.0919,0.074,72.251,113455,34
4c6ZS25aqmALxHNrinTRr8,London Is Waiting,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.385,-15.387,0.287,0.662,0.896,0.114,0.547,179.051,165406,29
4ZUKUxjfHo5JzRyKznlSRj,The Dance Begins,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.343,-12.898,0.0689,0.664,0.137,0.137,0.4,115.747,122922,26
7MSSVIBSLpuIHIlKxLhzpQ,Peace and I Are Strangers Grown,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.244,-14.733,0.0375,0.846,0.314,0.128,0.0411,91.498,105208,27
7jRHOzVrscEFiesKZPHIbv,Soothing Syrup,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.248,-16.243,0.067,0.846,0.753,0.0582,0.0864,137.973,201439,22
2jGAI8BGatvmWeRXMj552K,Give Me the Cure,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.31,-10.583,0.0545,0.887,1.25e-06,0.0644,0.841,113.67,121956,20
1jbpsH9z41F4vW9SglChyp,Danza alla Daggers,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.33,-12.801,0.0363,0.874,0.802,0.116,0.674,101.135,190044,28
4lkdOcZboMpFjLgTXv04zX,The Churning Seas of London,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0736,-22.093,0.0526,0.947,0.896,0.111,0.0371,123.072,118411,34
3RFMAXhvIxbsZOm83ZhhoJ,"It's Business, Mr. Frye",234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.378,-15.807,0.0498,0.877,0.583,0.377,0.208,142.62,167836,23
44QIYjGVxkDxhvGirEQs91,The Late Pearl Attaway,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.326,-9.385,0.0648,0.886,0.0,0.0916,0.482,131.94,95360,19
1930QNmFdvt01UNkk2XMKC,Everyone Has a Price,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0.242,-16.427,0.0438,0.633,0.843,0.135,0.47,93.954,104797,25
3E0kYv5TvdnCIuijbHP3EV,Destruction's Our Delight,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.173,-13.994,0.0424,0.957,0.112,0.106,0.037,79.74,100941,21
5wc6TcHF6a44wTCKhkzEV3,Waltzing on Rooftops and Cobblestones,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.419,-11.405,0.0398,0.821,0.651,0.0734,0.608,114.594,291348,38
2WnZSfxFspfWf6nGofLhWr,Cathedrals of Steel,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.143,-22.139,0.0429,0.988,0.946,0.0961,0.0382,65.389,123570,27
3JV4r75i0aHaitKHLERpSf,You've Stolen Your Last Shilling,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.138,-24.823,0.039,0.68,0.876,0.109,0.0371,111.034,97787,24
1XBswlnsujgZs0Jk44dsCv,The Tale of Twopenny,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859,0.267,-10.035,0.213,0.756,0.0,0.0829,0.717,118.803,103135,19
2a0QRRh9akT2L6finDYmJ1,Top Hats and Sword Canes,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,0.488,-9.288,0.0299,0.786,0.941,0.0687,0.714,100.023,102071,25
51gjMebeMZ5jD4165cV4JE,Men Have Become Monsters,234mcpdkR9lNkLt3TrPtkZ,"Ea Music Composer Series: James Hannigan, Vol. 1 (Original Soundtrack)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.231,-17.487,0.0348,0.699,0.832,0.0784,0.0385,87.426,133417,24
